id,numday,numvisit,firstdt,lastdt,homepage,crime,localnews,colbball,sports,colfball,business,usnews,politics,entertain,state,weather,hssports,opinion,realestate,life
7683,1,1,2019-07-27,2019-07-27,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
7684,1,1,2018-12-20,2018-12-20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7685,24,149,2019-03-29,2019-04-21,1690,109,494,3,21,0,28,49,61,11,73,3,0,32,3,46
7686,1,1,2019-06-29,2019-06-29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
7687,1,4,2019-08-12,2019-08-12,70,1,36,0,0,0,2,2,0,2,0,0,0,0,0,68
7688,5,10,2019-08-21,2019-08-27,4,0,14,19,77,0,2,0,0,1,0,0,0,0,0,13
7689,18,31,2019-02-22,2019-05-29,65,1,1,11,7,0,1,2,0,4,1,0,0,0,0,3
7690,40,49,2018-12-03,2019-08-27,19,9,53,4,150,2,1,1,5,2,1,0,0,0,0,7
7691,11,46,2019-06-12,2019-06-22,512,37,173,2,5,0,7,10,1,11,11,3,0,0,10,112
7692,1,1,2019-02-24,2019-02-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7693,70,102,2019-04-02,2019-08-31,443,14,126,30,166,0,7,2,2,0,3,2,0,1,3,55
7694,75,195,2019-03-01,2019-05-30,774,148,312,21,114,0,42,12,14,24,18,11,1,6,1,64
7695,1,1,2019-07-10,2019-07-10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
7696,1,1,2019-06-04,2019-06-04,13,1,2,0,3,0,0,1,0,0,0,0,0,3,0,0
7697,7,15,2018-11-26,2018-12-12,40,4,22,0,0,0,0,0,0,0,1,0,0,2,0,3
7698,64,154,2019-06-22,2019-08-31,953,17,153,30,479,0,6,3,1,7,1,1,0,0,0,20
7699,1,1,2019-06-04,2019-06-04,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0
7700,1,1,2019-07-06,2019-07-06,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
7701,1,1,2019-06-17,2019-06-17,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7702,33,37,2019-01-31,2019-03-16,1,2,151,1,1,0,1,0,2,37,3,4,0,12,0,41
7703,24,64,2019-02-27,2019-03-23,7,0,3,79,251,0,1,0,0,0,0,0,0,0,0,2
7704,1,1,2019-07-15,2019-07-15,20,0,21,0,0,0,0,1,1,0,0,0,0,0,0,3
7705,1,1,2019-04-17,2019-04-17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706,1,1,2019-02-19,2019-02-19,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
7707,1,1,2019-06-16,2019-06-16,11,1,11,0,2,0,1,1,0,0,0,0,0,0,0,0
7708,1,1,2019-07-12,2019-07-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7709,22,23,2019-04-16,2019-05-14,99,2,30,3,10,0,3,0,1,0,1,0,0,4,0,0
7710,35,77,2019-04-08,2019-06-05,199,34,105,3,28,0,3,0,3,11,6,5,0,5,11,78
7711,61,91,2019-03-21,2019-06-22,291,9,40,4,78,0,4,5,2,8,7,0,0,0,0,25
7712,1,1,2019-07-23,2019-07-23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7713,99,173,2019-03-25,2019-07-22,564,9,65,2,20,0,10,4,4,2,2,1,0,3,3,39
7714,1,1,2018-11-26,2018-11-26,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7715,169,299,2019-01-15,2019-08-22,0,3,122,180,912,0,1,0,0,1,0,12,0,0,1,264
7716,1,1,2019-04-13,2019-04-13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7717,12,14,2019-02-24,2019-05-02,0,14,21,0,0,0,1,2,0,1,0,1,0,0,0,1
7718,1,1,2019-07-31,2019-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
7719,1,1,2019-02-15,2019-02-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7720,1,1,2019-06-22,2019-06-22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
7721,85,153,2019-06-07,2019-09-02,47,11,1311,70,1792,0,0,2,1,6,2,0,0,1,0,38
7722,1,1,2019-02-02,2019-02-02,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
7723,7,13,2019-06-30,2019-07-08,17,2,17,0,0,0,1,0,0,0,0,0,0,2,0,8
7724,1,2,2019-03-15,2019-03-15,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
7725,5,5,2018-12-29,2019-08-17,16,0,0,2,36,0,0,0,0,0,0,0,0,0,0,0
7726,1,1,2019-07-09,2019-07-09,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7727,62,75,2018-12-27,2019-05-02,105,4,33,22,38,0,1,0,0,2,2,0,0,0,8,28
7728,14,32,2018-11-05,2018-12-03,103,5,16,23,91,0,0,0,0,0,1,24,0,0,0,0
7729,5,7,2019-03-28,2019-04-10,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0,4
7730,1,2,2019-07-24,2019-07-24,9,0,68,0,0,0,0,3,1,0,0,0,0,0,0,0
7731,1,1,2019-02-02,2019-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7732,1,1,2019-04-21,2019-04-21,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
7733,1,1,2019-06-30,2019-06-30,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7734,1,1,2019-04-18,2019-04-18,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
7735,1,3,2019-08-14,2019-08-14,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5
7736,1,1,2019-04-22,2019-04-22,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1
7737,1,1,2019-08-28,2019-08-28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7738,12,16,2019-07-20,2019-08-11,8,7,74,0,0,0,1,0,0,1,0,0,0,4,3,10
7739,34,49,2019-02-25,2019-04-03,106,8,87,9,10,0,4,2,5,0,5,1,0,1,0,1
7740,10,11,2019-01-24,2019-02-12,16,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0
7741,1,2,2018-12-12,2018-12-12,1,1,3,5,10,2,0,1,0,0,0,0,0,0,0,0
7742,1,1,2019-07-30,2019-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7743,1,1,2019-08-21,2019-08-21,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7744,1,1,2019-06-21,2019-06-21,11,1,6,1,11,0,0,0,0,0,0,0,0,0,2,0
7745,1,1,2019-06-24,2019-06-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7746,1,2,2019-05-24,2019-05-24,6,0,3,0,2,0,0,0,1,0,1,0,0,0,0,0
7747,22,30,2019-05-07,2019-08-30,174,12,219,0,5,0,13,1,4,0,10,4,0,0,0,2
7748,4,5,2019-02-07,2019-02-13,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
7749,1,1,2019-08-05,2019-08-05,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7750,1,1,2019-08-25,2019-08-25,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
7751,4,20,2019-04-03,2019-04-06,59,1,112,3,42,0,0,4,31,0,0,0,0,0,0,1
7752,1,1,2019-02-08,2019-02-08,5,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0
7753,16,16,2019-04-02,2019-08-12,84,2,68,1,13,0,5,7,0,1,4,1,0,0,0,4
7754,36,170,2019-04-11,2019-05-22,813,14,35,30,106,0,3,12,8,4,6,2,0,0,1,58
7755,45,88,2019-02-14,2019-05-05,585,30,243,17,128,0,7,7,11,7,18,13,0,6,2,189
7756,8,14,2018-11-21,2019-03-07,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0
7757,1,1,2019-08-06,2019-08-06,53,0,20,0,25,0,0,1,0,0,0,0,0,0,0,0
7758,15,33,2019-05-27,2019-06-14,158,12,38,13,38,0,3,1,5,3,9,1,0,3,0,3
7759,14,30,2019-03-11,2019-08-30,88,7,13,0,0,0,0,0,1,0,0,0,0,3,0,17
7760,4,4,2019-02-26,2019-03-01,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3
7761,7,8,2019-08-24,2019-08-31,77,0,37,4,20,0,0,0,0,0,0,1,0,0,0,0
7762,111,159,2018-12-26,2019-06-02,0,104,725,1,4,0,12,5,18,4,10,16,0,3,9,21
7763,1,1,2019-04-12,2019-04-12,4,0,3,0,5,0,0,0,1,0,0,0,0,0,0,0
7764,1,1,2019-05-04,2019-05-04,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7765,1,1,2019-02-20,2019-02-20,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7766,1,1,2019-08-07,2019-08-07,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7767,13,96,2019-08-11,2019-08-23,370,7,18,21,62,0,0,6,0,1,0,0,0,0,0,5
7768,3,4,2019-03-22,2019-03-24,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,2
7769,16,44,2019-06-21,2019-07-09,176,3,26,1,28,0,5,1,3,0,0,0,0,0,2,3
7770,4,5,2019-03-26,2019-03-29,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0
7771,1,1,2019-08-27,2019-08-27,15,0,6,0,7,0,1,2,0,0,0,0,0,0,0,0
7772,2,2,2019-02-23,2019-02-24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7773,7,7,2019-04-29,2019-08-30,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0
7774,1,1,2019-08-27,2019-08-27,4,1,3,0,14,0,0,0,0,0,0,0,0,0,0,3
7775,1,1,2019-08-12,2019-08-12,4,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0
7776,3,3,2019-02-01,2019-02-27,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0
7777,1,1,2019-07-18,2019-07-18,1,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0
7778,4,4,2019-02-22,2019-02-25,2,0,3,17,0,0,0,0,0,0,0,1,0,0,0,0
7779,1,1,2019-05-24,2019-05-24,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7780,1,1,2019-02-16,2019-02-16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7781,12,27,2018-12-03,2018-12-18,52,14,47,1,0,0,0,2,2,12,0,0,0,0,0,2
7782,1,2,2019-06-23,2019-06-23,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
7783,5,5,2019-07-09,2019-08-17,25,4,16,0,3,0,0,0,0,0,1,0,0,0,0,0
7784,1,1,2018-10-25,2018-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7785,53,90,2019-05-10,2019-08-30,880,50,243,10,73,0,9,3,4,12,5,2,0,0,3,49
7786,2,2,2019-05-14,2019-05-20,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7787,133,209,2019-03-18,2019-09-02,1838,28,267,35,352,0,13,8,6,4,8,4,0,15,0,52
7788,1,2,2019-08-30,2019-08-30,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
7789,1,1,2019-03-01,2019-03-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7790,23,28,2019-03-14,2019-07-17,86,11,41,23,90,0,0,0,1,0,8,1,0,13,0,31
7791,1,1,2019-06-23,2019-06-23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7792,100,156,2019-02-04,2019-08-30,568,79,320,12,171,0,2,5,3,9,11,8,0,0,1,84
7793,1,1,2019-07-03,2019-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
7794,1,1,2019-05-21,2019-05-21,5,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0
7795,182,521,2018-12-10,2019-06-25,335,280,6684,2,11,0,22,19,24,6,44,391,0,827,2,172
