hhid,ACCOUNT_TYPE,billmonth,contractdt,churn,LINE_COUNT,TOTAL_REV_AMT_MAR07,TOTAL_REV_AMT_APR07,TOTAL_REV_AMT_MAY07,TOTAL_REV_AMT_JUN07,TOTAL_REV_AMT_JUL07,TOTAL_REV_AMT_AUG07,TOTAL_REV_AMT_SEP07,TOTAL_REV_AMT_OCT07,TOTAL_REV_AMT_NOV07,TOTAL_REV_AMT_DEC07,TOTAL_REV_AMT_JAN08,TOTAL_REV_AMT_FEB08,TOTAL_REV_AMT_MAR08,TOTAL_REV_AMT_APR08,TOTAL_REV_AMT_MAY08,t2
243666688,I,Oct 07,01/02/2005,1,0,26.25,25.949996948,50.449981689,25.949996948,31.149993896,53.25,72.75,,,,,,,,,33
243714580,I,Mar 08,03/24/2008,0,3,55.899993896,55.899993896,55.899993896,57.099975586,55.899993896,55.899993896,55.899993896,56.199981689,55.899993896,58.899993896,57.279998779,55.899993896,55.899993896,55.899993896,55.899993896,0
243725204,B,Oct 07,06/08/2006,0,4,,,,,,,,,,,,,,,,16
243774967,I,Aug 07,01/10/2004,1,0,27.429992676,30.429992676,31.929992676,36.729980469,34.929992676,34.929992676,,,,,,,,,,43
243779307,I,May 08,05/22/2008,0,4,27.5,33.5,29,29,33.5,29,32.019989014,30.5,29,32,29,30.5,27.5,38.479980469,36.989990234,0
243779307,I,May 08,05/22/2008,0,4,27.939987183,30.489990234,29.739990234,32.139984131,32.289978027,35.289978027,43.189971924,36.889984131,35.289978027,43.289978027,40.489990234,36.989990234,30.989990234,37.359985352,33.969970703,0
243792931,I,Jun 07,,0,1,14.949996948,14.949996948,14.949996948,14.949996948,14.949996948,16.75,14.949996948,14.949996948,14.949996948,14.949996948,14.949996948,14.949996948,14.949996948,14.949996948,29.899993896,
243808996,I,Sep 07,06/28/2005,1,0,51.649993896,51.949981689,54.049987793,59.269989014,57.449981689,61.349975586,51.5,,,,,,,,,27
243847079,I,Jun 07,06/13/2005,1,0,39.939971924,103.63995361,89.91998291,,,,,,,,,,,,,24
243889706,I,Aug 07,05/14/2005,1,1,35,35,35,35,35,,,,105.27996826,93.229980469,0,,,,,27
243918653,I,Sep 07,06/08/2005,0,4,46,26.799987793,26.799987793,26.799987793,26.799987793,26.799987793,31.919998169,31,31,31,31,31,31,37.809997559,32.489990234,27
243933594,I,Apr 08,03/12/2008,0,1,39.949981689,39.949981689,39.949981689,57.049987793,81.649963379,39.949981689,39.949981689,39.949981689,39.949981689,39.949981689,61.549987793,39.949981689,49,94.989990234,39.989990234,1
243940862,B,Sep 07,01/13/2006,0,4,52.439971924,52.439971924,52.439971924,52.439971924,52.439971924,52.439971924,52.439971924,52.439971924,52.439971924,52.439971924,52.439971924,52.439971924,52.439971924,52.439971924,52.439971924,20
243943523,I,Apr 08,03/20/2006,1,0,65.939941406,65.939941406,65.939941406,66.539978027,68.039978027,67.539978027,67.33996582,65.939941406,67.739990234,67.33996582,66.939941406,71.139953613,68.33996582,,,25
244034212,I,Aug 07,03/23/2006,0,3,24.269989014,24.269989014,24.269989014,24.269989014,24.269989014,24.269989014,24.269989014,24.269989014,24.269989014,24.269989014,24.269989014,24.269989014,24.269989014,25.769989014,24.269989014,17
244039995,B,JAN 08,02/01/2006,0,1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,23
244118070,I,Aug 07,01/30/2005,1,0,40,40,40,40,40,40,,,,,,,,,,31
244179278,B,Jul 07,07/19/2005,1,3,57.229980469,58.879974365,69.879943848,41.339996338,,,18.5,17.199996948,25.599990845,18.799987793,18.579986572,19.199996948,17.799987793,21.199996948,21,24
244180380,I,Nov 07,07/16/2004,1,0,35,35,35,35,35,73.639953613,35,49.489990234,,,,,,,,40
244192873,I,Nov 07,12/15/2000,1,0,33.399993896,25,25,25.599990845,32.199981689,25,25,0,0,,,19.5,15,15,15,83
244231626,I,Jun 07,12/31/2004,0,1,15,15,18,65.309997559,41.369995117,39.989990234,41.489990234,42.989990234,39.989990234,39.989990234,39.989990234,40.239990234,39.989990234,39.989990234,39.989990234,30
244239267,I,Aug 07,12/29/2000,1,0,32.869995117,48.609985352,248.57995605,77.399963379,186.54992676,112.08996582,180.98999023,93.889953613,91.299987793,,,100.40997314,68.58996582,53.339996338,66.33996582,80
244262305,I,Jul 07,12/20/2004,1,0,61,55.899993896,56.799987793,60.699981689,55.899993896,,,,,,57.75,37.809997559,38.159973145,44.659973145,36.659973145,31
244305267,I,FEB 08,01/30/2001,1,6,30,30,30,30,30,30,30,30,30,30,30,,,,,85
244309834,I,Dec 07,11/25/2007,0,3,49.219970703,49.219970703,49.219970703,49.219970703,49.219970703,49.219970703,49.219970703,49.219970703,49.219970703,64.819946289,31.849990845,24.269989014,24.269989014,24.269989014,24.269989014,1
244337518,I,Jun 07,10/31/2006,0,3,18.319992065,18.319992065,18.319992065,18.319992065,18.319992065,18.319992065,18.319992065,19.979995728,19.979995728,19.979995728,19.979995728,19.979995728,19.979995728,19.979995728,19.979995728,8
244342968,I,Aug 07,12/21/2005,0,2,31,31,31,31,31,54.609985352,52,52,52,52,52,52,52,52,52,20
245037178,I,May 08,05/28/2008,0,2,53.269989014,53.269989014,64.869995117,72.769958496,53.269989014,53.269989014,53.269989014,63.769989014,54.16998291,53.269989014,54.769989014,53.269989014,55.069976807,53.269989014,54.929992676,0
217068633,I,Mar 08,01/24/2007,0,4,122.27996826,107.2199707,142.17993164,205.78991699,175.54992676,112.18994141,93.5,87.75,87.75,230.91992188,101.79998779,81.799987793,144.12988281,137.94995117,83.469970703,14
244483391,I,Aug 07,12/01/2006,0,3,43.279998779,43.279998779,33.329986572,33.329986572,33.579986572,36.029998779,33.729980469,33.529998779,34.379974365,33.329986572,34.429992676,37.779998779,33.329986572,34.529998779,33.729980469,8
244539590,I,Sep 07,08/26/2005,1,0,52.799987793,52.799987793,52.799987793,52.799987793,52.799987793,52.799987793,,,67.979980469,75.269958496,118.39996338,49.989990234,49.989990234,99.979980469,49.989990234,25
244549892,I,May 08,03/16/2006,0,1,25,25,25,25,25,25,25.399993896,25,25,25,25,25,25,25,25,26
244591865,B,Dec 07,01/26/2006,1,0,81.849975586,81.849975586,81.849975586,83.349975586,69.349975586,60.289978027,60.289978027,60.289978027,61.789978027,,,,,,,23
244592821,I,Nov 07,12/10/2003,0,1,45.949981689,45.949981689,45.949981689,45.949981689,45.949981689,45.949981689,45.949981689,45.949981689,45.949981689,45.949981689,45.949981689,45.949981689,45.949981689,46.329986572,45.949981689,47
244614487,I,May 08,07/02/2001,0,2,25.949996948,25.949996948,25.949996948,25.949996948,43.949981689,54.349975586,98.75,25.949996948,25.949996948,27.449996948,25.949996948,25.949996948,25.949996948,25.949996948,25.949996948,82
244615455,I,Dec 07,09/12/2006,1,0,40,40,41.5,40,40,40,40,40,40,,,49.619995117,46.41998291,273.7199707,73.559997559,15
244617613,I,Sep 07,08/28/2005,1,0,20,20,21.5,20,20,25,,,,,,,,,,25
217978796,B,JAN 08,07/03/2006,0,5,47.449981689,45.949981689,50.449981689,45.949981689,45.949981689,45.949981689,47.449981689,0,0,71.989990234,45.949981689,45.949981689,45.949981689,45.949981689,91.899963379,18
244645758,I,Nov 07,10/29/2007,0,2,21.099990845,28.75,21.849990845,22.449996948,24.399993896,22.449996948,22.449996948,23.149993896,23,24.25,21.349990845,20.949996948,21.199996948,,,1
217308333,I,Dec 07,09/06/2005,1,0,43.259979248,45.359985352,43.259979248,43.259979248,43.259979248,43.259979248,43.259979248,43.259979248,43.259979248,,,,,6.1199989319,2.8299999237,27
244675969,I,Nov 07,07/24/2007,0,2,49.949981689,49.949981689,49.949981689,49.949981689,49.949981689,51.449981689,49.949981689,49.949981689,51.449981689,52.949981689,54.449981689,49.949981689,65.149963379,99.899963379,51.449981689,4
244706735,I,Sep 07,12/02/2005,0,2,15,16.089996338,15,15,15,15,16.199996948,15,15,15,15,15,15,15,15,21
244713047,I,Nov 07,11/07/2003,0,3,25.949996948,25.949996948,27.449996948,28.949996948,25.949996948,25.949996948,27.449996948,25.949996948,25.949996948,28.949996948,28.949996948,27.649993896,27.449996948,25.949996948,25.949996948,48
244718400,I,Mar 08,11/16/2006,0,1,54.389984131,61.879974365,55.889984131,58.889984131,62.879974365,57.639984131,58.889984131,55.889984131,54.389984131,60.889984131,101.45996094,69.099975586,55.889984131,87.389953613,80.889953613,16
244727946,I,Jul 07,04/07/2007,0,2,44.91998291,48.069976807,34.989990234,34.989990234,34.989990234,34.989990234,34.989990234,34.989990234,34.989990234,34.989990234,34.989990234,34.989990234,34.989990234,34.989990234,34.989990234,3
244746235,I,Jul 07,08/07/2005,0,2,34.989990234,34.989990234,34.989990234,34.989990234,34.989990234,34.989990234,34.989990234,35.189971924,34.989990234,51.159973145,75.699951172,44.989990234,44.989990234,44.989990234,44.989990234,23
244776525,I,Aug 07,12/28/2005,1,0,53.599975586,76.449951172,53.199981689,83.949951172,62,,,,,,,,,,,20
244779784,I,Jun 07,09/14/2001,1,0,40.949981689,40.949981689,40.949981689,,,,,,,,95.75994873,110.78997803,88.25994873,85.539978027,153.72998047,69
244813182,I,Aug 07,04/23/2005,1,0,60.869995117,61.16998291,61.769989014,62.019989014,61.369995117,60.869995117,,,,,,,,,,28
244813831,I,Nov 07,09/30/2001,1,0,30,30,30,30,30,30,30,30,,,,,,,,74
244824770,I,May 08,03/14/2007,0,2,40,44.5,80.399963379,194,41.799987793,40.299987793,43,43,43,40,80,40,54.299987793,41.5,44.5,14
244834882,I,Aug 07,03/21/2006,0,2,51.989990234,51.989990234,51.989990234,51.989990234,51.989990234,51.989990234,57.149993896,34.989990234,34.989990234,34.989990234,34.989990234,34.989990234,34.989990234,34.989990234,34.989990234,17
244869727,I,Apr 08,03/03/2006,1,2,49.219970703,49.219970703,49.219970703,78.619995117,73.959960938,64.769958496,70.769958496,65.369995117,64.16998291,64.16998291,70.969970703,71.41998291,70.91998291,,,25
244923658,B,Jul 07,02/12/2004,1,1,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,,,,,5.6999969482,6.5799980164,0,0.0899999738,1.7699995041,1.2399997711,41
244929448,I,Mar 08,02/20/2006,1,0,40,40,40,40,40,40,40,40,40,40,40.199981689,40,,,,25
244935374,I,FEB 08,09/27/2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,65
244939499,I,Jun 07,12/20/2005,1,0,67.319946289,50.91998291,50.91998291,56.319976807,93.059997559,70.109985352,37.039978027,38.039978027,63.139984131,87.289978027,58,34.569976807,34.569976807,34.569976807,48.789978027,18
244947640,I,Mar 08,03/14/2006,0,1,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,24
244961547,I,Oct 07,10/14/2005,1,0,20,20,20,20,20,20,20,,,,,,,,,24
244970337,I,Sep 07,09/30/2005,1,0,126.64996338,49.989990234,49.989990234,49.989990234,49.989990234,49.989990234,49.989990234,,,,,,,,,24
47711128,B,Jun 07,05/25/2006,0,8,21.539993286,21.239990234,21.239990234,21.239990234,21.239990234,21.239990234,21.239990234,21.239990234,21.239990234,21.239990234,21.239990234,21.239990234,21.239990234,21.239990234,21.239990234,13
245031100,I,Oct 07,10/06/2005,1,0,20.899993896,14.949996948,14.949996948,14.949996948,14.949996948,14.949996948,14.949996948,,,50.989990234,48.619995117,36.619995117,36.619995117,36.619995117,36.619995117,24
245048861,I,Dec 07,07/28/2004,0,2,88.229980469,84.629943848,85.979980469,82.229980469,81.629943848,83.679992676,84.779968262,84.879943848,83.879943848,89.079956055,83.679992676,97.879943848,167.55993652,73.679992676,71.929992676,41
245065053,I,JAN 08,01/30/2008,0,2,76.889953613,72.389953613,76.889953613,106.2199707,97.33996582,81.389953613,132.98999023,56.269989014,45.779998779,51.779998779,41.279998779,231.52990723,77.299987793,148.59997559,91.899963379,0
217341980,I,May 08,04/30/2008,0,4,58.389984131,58.389984131,89.139953613,58.389984131,58.389984131,58.689971924,58.389984131,58.389984131,58.389984131,58.389984131,58.389984131,58.389984131,58.389984131,58.389984131,58.389984131,1
245091071,I,Jul 07,07/06/2006,0,2,15,17,15,15,15,15,15,15,15.599998474,18,15,49.899993896,19.349990845,32.399993896,16.799987793,12
245110637,I,Aug 07,03/22/2006,0,4,23.439987183,23.439987183,23.439987183,23.439987183,24.939987183,25.319992065,23.439987183,17.489990234,17.489990234,17.489990234,20.489990234,28.489990234,31.489990234,46.489990234,45.489990234,17
217157978,I,Mar 08,07/24/2006,0,2,77.739990234,103.75,65.789978027,75.909973145,63,63.049987793,73.83996582,68.989990234,72.049987793,63.949981689,99.399963379,75.849975586,179.53991699,89.799987793,87.329956055,20
245125023,I,Oct 07,11/02/2004,1,0,119.43994141,374.20996094,257.20996094,339.26977539,157.72998047,94.889953613,94.889953613,44.949981689,44.949981689,44.949981689,153.43994141,44.959991455,44.959991455,44.959991455,45.459991455,35
245127163,I,Dec 07,08/10/2004,0,2,44.91998291,44.91998291,45.519989014,44.91998291,44.91998291,44.91998291,44.91998291,44.91998291,44.91998291,44.91998291,44.91998291,44.91998291,44.91998291,46.719970703,44.91998291,40
245170854,I,FEB 08,11/15/2003,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,44.329986572,51
245171090,I,Aug 07,01/26/2005,0,2,46.119995117,47.019989014,45.069976807,46.41998291,44.91998291,45.319976807,44.91998291,44.91998291,44.91998291,48.119995117,44.91998291,44.91998291,46.619995117,45.119995117,45.319976807,31
245174713,B,Mar 08,03/21/2006,1,0,55.899993896,55.899993896,55.899993896,55.899993896,55.899993896,55.899993896,55.899993896,53.389984131,53.389984131,53.389984131,53.389984131,53.389984131,53.389984131,,,24
219448460,I,Nov 07,10/13/2005,0,1,92.399963379,48.899993896,81.649963379,49.989990234,49.989990234,135.73999023,51.739990234,1.5,2.9399986267,0,0,0,0,0,84.979980469,25
245215685,I,Jul 07,01/27/2006,1,1,15,39.809997559,20.949996948,20.949996948,21.849990845,,,,,,,,,,,18
245233879,I,Dec 07,08/03/2007,1,0,25.949996948,25.949996948,25.949996948,25.949996948,25.949996948,54.959991455,70.689941406,47.949981689,47.949981689,,,,,,,4
245236065,I,May 08,11/26/2007,0,1,70.549987793,71.149963379,73.549987793,71,70.099975586,70.349975586,71.149963379,70.949951172,70.549987793,128.35998535,61.939971924,62.589996338,65.139953613,67.689941406,392.73999023,6
245241187,I,Jun 07,05/25/2002,1,0,0,0,0,0,,,54.649993896,39.989990234,39.989990234,39.989990234,39.989990234,39.989990234,39.989990234,39.989990234,39.989990234,61
245252187,I,Mar 08,08/25/2006,0,1,31.329986572,31.329986572,31.329986572,31.329986572,31.329986572,31.329986572,31.329986572,31.329986572,31.329986572,31.329986572,31.329986572,31.329986572,31.329986572,175.28991699,40.989990234,19
245267262,I,Sep 07,11/25/2006,1,0,53.889984131,108.70996094,53.889984131,62.139984131,46.889984131,46.889984131,46.889984131,46.889984131,46.889984131,46.889984131,46.889984131,46.889984131,94.329956055,85.50994873,53.029998779,10
245275877,I,Oct 07,10/22/2005,1,0,49.369995117,56.719970703,48.469970703,25.519989014,48.619995117,60.969970703,53.16998291,77.66998291,,,,,,,,24
245280659,I,Dec 07,05/31/2004,1,0,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,40.949981689,,,,,,43
245306054,I,JAN 08,01/02/2006,1,0,24.969985962,37.469970703,24.969985962,41.769989014,24.969985962,24.969985962,24.969985962,24.969985962,55.969970703,49.649993896,39.989990234,,,,,24
245308865,I,Nov 07,10/05/2007,0,3,48.599975586,48.25,109.79998779,39,117.98999023,78.949951172,84.5,62.399993896,85.779968262,101.27996826,66.059997559,52.289978027,58.989990234,101.25,33.289978027,1
245310479,I,Jul 07,07/01/2002,1,0,25,25,25,25,,,,,288.43994141,86.799987793,47.019989014,55.889984131,33.939971924,33.939971924,33.939971924,60
245311298,B,JAN 08,07/27/2006,0,7,30.069992065,31.569992065,30.069992065,30.069992065,28.569992065,31.569992065,30.069992065,34.569976807,31.569992065,30.069992065,28.569992065,28.569992065,28.569992065,28.569992065,30.069992065,18
245324683,I,Mar 08,12/17/2006,0,2,46.719970703,47.91998291,66.519958496,48.969970703,49.269989014,112.90997314,49.16998291,53.069976807,61.269989014,55.769989014,51.269989014,55.269989014,62.429992676,49.879974365,57.429992676,15
245367000,I,Oct 07,04/03/2004,0,2,34.989990234,34.989990234,34.989990234,34.989990234,34.989990234,35.939971924,34.989990234,34.989990234,34.989990234,36.489990234,36.489990234,34.989990234,34.989990234,34.989990234,34.989990234,42
245368496,B,Jun 07,05/04/2006,0,5,141.37988281,39.949981689,39.949981689,41.449981689,39.949981689,39.949981689,76.619995117,38.439971924,36.939971924,49.659973145,66.059997559,44.889984131,41.899993896,41.899993896,41.899993896,13
55639831,I,Apr 08,03/16/2008,0,2,49.989990234,107.62994385,5,39.989990234,39.989990234,72.819946289,39.989990234,65.959960938,141.47998047,40.369995117,39.989990234,39.989990234,39.989990234,136.59997559,40,1
245374807,I,Oct 07,05/29/2007,0,2,57.449981689,59.399993896,55.949981689,107.44995117,76.16998291,43.949981689,43.949981689,77.449951172,57.949981689,66.559997559,43.949981689,45.449981689,43.949981689,93.929992676,57.939971924,5
245394650,I,Oct 07,02/18/2007,1,0,57.5,58.399993896,53,58.699981689,54.199981689,65.449951172,65.849975586,42.949981689,,,,,,,,8
245396076,I,May 08,02/19/2008,0,3,48.779998779,44.459991455,43.259979248,44.91998291,44.91998291,44.91998291,48.089996338,45.149993896,43.259979248,43.259979248,43.259979248,47.659973145,70.159973145,56.989990234,63.319976807,3
245416526,B,Oct 07,,1,0,16,16,26.849990845,26.849990845,16,16,69.309997559,45.119995117,,,,,,,,
245423014,I,Oct 07,03/01/2005,1,1,15,17.759994507,15,15,15,15,15,,,,,,,,,31
53860106,I,Mar 08,12/10/2005,0,3,43.559997559,43.709991455,43.859985352,43.859985352,45.479980469,43.259979248,43.459991455,46.259979248,43.459991455,44.959991455,44.759979248,44.259979248,43.459991455,43.259979248,43.859985352,27
245445645,I,Jun 07,06/01/2005,1,0,49.949981689,49.949981689,49.949981689,49.949981689,,,,,,,,,,,,24
245450032,I,Sep 07,12/23/2006,0,3,38.609985352,39.509979248,47.459991455,64.559997559,42.959991455,90.00994873,83.809997559,204.18994141,59.229980469,59.229980469,59.229980469,62.229980469,175.42993164,79.179992676,81.229980469,9
245455840,I,Oct 07,08/16/2005,0,1,65.479980469,103.42999268,39.949981689,39.949981689,39.949981689,39.949981689,39.949981689,60.649993896,167.9699707,59.989990234,59.989990234,59.989990234,59.989990234,59.989990234,59.989990234,26
245459945,I,Nov 07,02/19/2004,1,0,50.869995117,50.869995117,50.869995117,101.34997559,52.369995117,52.369995117,50.869995117,52.369995117,50.869995117,,,,,,,45
245464506,I,Dec 07,05/20/2006,1,0,47.899993896,47.899993896,82.959960938,44.549987793,42.899993896,44.399993896,42.899993896,47.399993896,42.899993896,,,,116,60,60,19
54105274,I,May 08,02/25/2007,0,3,40,41.799987793,40,43,40,73.50994873,40,75.00994873,40,40,44.5,41.5,0,41.5,80,15
245479803,I,May 08,01/31/2006,0,4,52.439971924,52.439971924,52.439971924,52.439971924,52.589996338,52.439971924,52.439971924,52.439971924,52.439971924,52.439971924,52.439971924,52.439971924,52.439971924,53.129974365,104.87994385,28
247432735,I,Jul 07,03/17/2007,0,4,50.389984131,55.939971924,90.33996582,55.639984131,80.389953613,54.139984131,55.389984131,54.139984131,55.389984131,54.389984131,54.389984131,52.639984131,240.02990723,70.139953613,52.639984131,4
245490132,I,Apr 08,04/17/2002,1,3,15,15,15.299995422,15,15,15,15,15,15,15,17.799987793,15,15,15,,72
55176232,B,Aug 07,04/17/2007,1,1,75.739990234,76.50994873,346.01977539,101.32995605,124.75,,,,,,,,,,,4
245494594,I,Oct 07,08/08/2005,0,2,43.309997559,43.309997559,43.309997559,43.309997559,43.309997559,43.309997559,43.309997559,44.969970703,44.969970703,44.969970703,44.969970703,44.969970703,44.969970703,44.969970703,44.969970703,26
245500386,I,FEB 08,01/20/2005,0,3,120.37994385,44.479980469,51.809997559,37.879974365,37.489990234,57.589996338,29.989990234,31.489990234,29.989990234,29.989990234,29.989990234,36.889984131,101.60998535,43.309997559,86.619995117,37
245544280,I,Jun 07,01/11/2005,1,2,21.439987183,43.489990234,25.039993286,,,,,,,,,,,,,29
53824740,I,Aug 07,07/29/2004,1,2,38.279998779,38.279998779,38.279998779,38.279998779,50.769989014,38.279998779,,,,,,,,,,37
245572791,I,Oct 07,10/06/2007,0,1,113.34997559,126.25,116.64996338,118.29998779,112.14996338,113.44995117,116.44995117,129.62988281,123.19995117,121.79998779,123.39996338,123.29998779,121.79998779,123.5,123,0
